wine,year,winery,price,bottle,type_wine,type_wine_details,grapes,num_varieties,type_agriculture,region,region_gi,alcohol_content,tasting_notes,customer_reviews,customer_reviews_number,parker_score,parker_score_num,penin_score,image,url
Dominio Fournier Reserva 2016,2016,González Byass,34.2,0.75,Red,Red,Tempranillo,Varietal,Conventional,Castilla y León,Ribera del Duero,14.0,good_entry well-integrated_acidity fresh long expressive fresh fruit,0.0,0.0,,,92.0,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/dofor16_anv800_1648039438.png,https://www.vinissimus.com/en/wine/dominio-fournier-reserva/
Pazo Cilleiro 2021,2021,Bodegas Muriel,14.2,0.75,White,White,Albariño,Varietal,Conventional,Galicia,Rías Baixas,13.0,with_body balanced long crunchy smoky vanilla fruit tropical_fruit pineapple banana mango lactic butter,4.8,4.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/cille21_anv800.png,https://www.vinissimus.com/en/wine/pazo-cilleiro/
Mas Candí Baudili Negre 2022,2022,Mas Candí ,16.2,0.75,Red,Red,Cabernet Sauvignon,Blend,Conventional,Wines without GI,Wines without GI,13.5,pleasant fresh good_acidity green_apple fennel aniseed,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mcbng22_anv800.png,https://www.vinissimus.com/en/wine/mas-candi-baudili-negre/
Mas Candí Baudili Negre 2022,2022,Mas Candí ,16.2,0.75,Red,Red,Xarel·lo,Blend,Conventional,Wines without GI,Wines without GI,13.5,pleasant fresh good_acidity green_apple fennel aniseed,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mcbng22_anv800.png,https://www.vinissimus.com/en/wine/mas-candi-baudili-negre/
Mas Candí Baudili Negre 2022,2022,Mas Candí ,16.2,0.75,Red,Red,Parellada,Blend,Conventional,Wines without GI,Wines without GI,13.5,pleasant fresh good_acidity green_apple fennel aniseed,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mcbng22_anv800.png,https://www.vinissimus.com/en/wine/mas-candi-baudili-negre/
Señorío de Cuzcurrita 2019,2019,Bodegas Castillo de Cuzcurrita,29.4,0.75,Red,Red,Tempranillo,Varietal,Conventional,La Rioja,Rioja,14.0,fresh mineral elegant highly_aromatic citrus_fruit floral smoky,4.7,3.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/scuzc19_anv800.png,https://www.vinissimus.com/en/wine/senorio-de-cuzcurrita/
Valtravieso Finca Santa María 2021 (Magnum),,Bodegas y Viñedos Valtravieso,30.2,1.5,Red,Red,Tempranillo,Blend,Conventional,Castilla y León,Ribera del Duero,14.5,rich good_acidity full rounded structured dense balsamic complex fruit black_fruit blackberries raspberry mineral indian_ink aniseed scrubland,4.3,21.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/vltr21m_anv800.png,https://www.vinissimus.com/en/wine/valtravieso-finca-santa-maria/
Valtravieso Finca Santa María 2021 (Magnum),,Bodegas y Viñedos Valtravieso,30.2,1.5,Red,Red,Cabernet Sauvignon,Blend,Conventional,Castilla y León,Ribera del Duero,14.5,rich good_acidity full rounded structured dense balsamic complex fruit black_fruit blackberries raspberry mineral indian_ink aniseed scrubland,4.3,21.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/vltr21m_anv800.png,https://www.vinissimus.com/en/wine/valtravieso-finca-santa-maria/
Valtravieso Finca Santa María 2021 (Magnum),,Bodegas y Viñedos Valtravieso,30.2,1.5,Red,Red,Merlot,Blend,Conventional,Castilla y León,Ribera del Duero,14.5,rich good_acidity full rounded structured dense balsamic complex fruit black_fruit blackberries raspberry mineral indian_ink aniseed scrubland,4.3,21.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/vltr21m_anv800.png,https://www.vinissimus.com/en/wine/valtravieso-finca-santa-maria/
BB Ancestral Xarel·lo 2021,2021,El Jardí dels Sentits,16.0,0.75,Sparkling,Pet Nat,Xarel·lo,Varietal,Organic,Wines without GI,Wines without GI,11.0,good_entry smooth unctuous ripe_fruit citrus balanced_acidity fresh elegant long persistent fruit sweet_fruit peach apricot white_fruit pineapple ageing vanilla,4.0,2.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/jsbba21_anv800.png,https://www.vinissimus.com/en/wine/bb-ancestral-xarel-lo/
Solabal Reserva 2017,2017,Bodegas y Viñedos Solabal,17.4,0.75,Red,Red,Tempranillo,Varietal,Conventional,La Rioja,Rioja,14.5,long dry good_acidity crunchy balanced smooth creamy aromatic intense complex floral_scents white_flowers lemon smoky butter white_pepper ageing hay,5.0,2.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/solr17_anv800.png,https://www.vinissimus.com/en/wine/solabal-reserva/
Borsao Tinto Selección 2021,2021,Bodegas Borsao,8.2,0.75,Red,Red,Garnacha,Blend,Conventional,Aragón,Campo de Borja,14.5,fresh smooth balanced fruit-forward crunchy fruit white_fruit apple peach,4.1,24.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/borse21_anv800.png,https://www.vinissimus.com/en/wine/borsao-seleccion/
Borsao Tinto Selección 2021,2021,Bodegas Borsao,8.2,0.75,Red,Red,Syrah,Blend,Conventional,Aragón,Campo de Borja,14.5,fresh smooth balanced fruit-forward crunchy fruit white_fruit apple peach,4.1,24.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/borse21_anv800.png,https://www.vinissimus.com/en/wine/borsao-seleccion/
Borsao Tinto Selección 2021,2021,Bodegas Borsao,8.2,0.75,Red,Red,Tempranillo,Blend,Conventional,Aragón,Campo de Borja,14.5,fresh smooth balanced fruit-forward crunchy fruit white_fruit apple peach,4.1,24.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/borse21_anv800.png,https://www.vinissimus.com/en/wine/borsao-seleccion/
Campo Viejo Vendimia Seleccionada 2019,2019,Bodegas Campo Viejo,9.6,0.75,Red,Red,Tempranillo,Varietal,Conventional,La Rioja,Rioja,14.0,lovely fresh smooth_tannins fresh red_fruit vanilla,4.4,15.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/cvves19_anv800.png,https://www.vinissimus.com/en/wine/campo-viejo-vendimia-seleccionada/
Privat Rosé Brut  Nature Reserva 2021,2021,Cava Privat,16.7,0.75,Sparkling,Cava,Chardonnay,Blend,Organic,Cataluña,DO Cava,12.0,intense highly_aromatic,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/privr21_anv800_1687335524.png,https://www.vinissimus.com/en/cava/privat-rose-brut-nature-reserva/
Privat Rosé Brut  Nature Reserva 2021,2021,Cava Privat,16.7,0.75,Sparkling,Cava,Pinot Noir,Blend,Organic,Cataluña,DO Cava,12.0,intense highly_aromatic,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/privr21_anv800_1687335524.png,https://www.vinissimus.com/en/cava/privat-rose-brut-nature-reserva/
Marqués de Cáceres Gran Reserva 2015,2015,Marqués de Cáceres,21.2,0.75,Red,Red,Tempranillo,Blend,Conventional,La Rioja,Rioja,14.5,flavoursome fresh full vigorous_tannins well-integrated_tannins long persistent complex highly_aromatic fruit black_fruit hardwoods,4.4,14.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mccgr15_anv800.png,https://www.vinissimus.com/en/wine/marques-de-caceres-gran-reserva/
Marqués de Cáceres Gran Reserva 2015,2015,Marqués de Cáceres,21.2,0.75,Red,Red,Graciano,Blend,Conventional,La Rioja,Rioja,14.5,flavoursome fresh full vigorous_tannins well-integrated_tannins long persistent complex highly_aromatic fruit black_fruit hardwoods,4.4,14.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mccgr15_anv800.png,https://www.vinissimus.com/en/wine/marques-de-caceres-gran-reserva/
Marqués de Cáceres Gran Reserva 2015,2015,Marqués de Cáceres,21.2,0.75,Red,Red,Garnacha,Blend,Conventional,La Rioja,Rioja,14.5,flavoursome fresh full vigorous_tannins well-integrated_tannins long persistent complex highly_aromatic fruit black_fruit hardwoods,4.4,14.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mccgr15_anv800.png,https://www.vinissimus.com/en/wine/marques-de-caceres-gran-reserva/
Damana 5 2020,2020,Bodegas y Viñedos Tábula,12.4,0.75,Red,Red,Tempranillo,Blend,Conventional,Castilla y León,Ribera del Duero,13.5,fresh rich elegant fruit candied_fruit cocoa chocolate,4.5,17.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/dama520_anv800.png,https://www.vinissimus.com/en/wine/damana-5/
Damana 5 2020,2020,Bodegas y Viñedos Tábula,12.4,0.75,Red,Red,Cabernet Sauvignon,Blend,Conventional,Castilla y León,Ribera del Duero,13.5,fresh rich elegant fruit candied_fruit cocoa chocolate,4.5,17.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/dama520_anv800.png,https://www.vinissimus.com/en/wine/damana-5/
Classica López de Haro Gran Reserva Blanco 2013,2013,Hacienda López de Haro,53.8,0.75,White,White,Viura,Blend,Conventional,La Rioja,Rioja,12.5,fresh juicy elegant long highly_aromatic spices balsamic incense red_fruit,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/hlfrb13_anv800.png,https://www.vinissimus.com/en/wine/classica-lopez-de-haro-gran-reserva-blanco/
Classica López de Haro Gran Reserva Blanco 2013,2013,Hacienda López de Haro,53.8,0.75,White,White,Malvasia,Blend,Conventional,La Rioja,Rioja,12.5,fresh juicy elegant long highly_aromatic spices balsamic incense red_fruit,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/hlfrb13_anv800.png,https://www.vinissimus.com/en/wine/classica-lopez-de-haro-gran-reserva-blanco/
Classica López de Haro Gran Reserva Blanco 2013,2013,Hacienda López de Haro,53.8,0.75,White,White,White Grenache,Blend,Conventional,La Rioja,Rioja,12.5,fresh juicy elegant long highly_aromatic spices balsamic incense red_fruit,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/hlfrb13_anv800.png,https://www.vinissimus.com/en/wine/classica-lopez-de-haro-gran-reserva-blanco/
Freixenet Reserva Brut Nature,,Freixenet,13.4,0.75,Sparkling,Cava,Macabeo,Blend,Conventional,Cataluña,DO Cava,12.0,concentrated structured bitter persistent undergrowth blackberries spicy,4.4,25.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/frebn13_anv800.png,https://www.vinissimus.com/en/cava/freixenet-reserva-brut-nature/
Freixenet Reserva Brut Nature,,Freixenet,13.4,0.75,Sparkling,Cava,Xarel·lo,Blend,Conventional,Cataluña,DO Cava,12.0,concentrated structured bitter persistent undergrowth blackberries spicy,4.4,25.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/frebn13_anv800.png,https://www.vinissimus.com/en/cava/freixenet-reserva-brut-nature/
Freixenet Reserva Brut Nature,,Freixenet,13.4,0.75,Sparkling,Cava,Parellada,Blend,Conventional,Cataluña,DO Cava,12.0,concentrated structured bitter persistent undergrowth blackberries spicy,4.4,25.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/frebn13_anv800.png,https://www.vinissimus.com/en/cava/freixenet-reserva-brut-nature/
Habla de Ti 2022,2022,Bodegas Habla,13.4,0.75,White,White,Sauvignon Blanc,Varietal,Conventional,Wines without GI,Wines without GI,13.0,fresh fine enveloping highly_aromatic fragrant red_fruit aniseed,4.4,8.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/hablt22_anv800.png,https://www.vinissimus.com/en/wine/habla-de-ti/
Celeste Roble 2022,2022,Pago del Cielo-Torres,13.0,0.75,Red,Red,Tempranillo,Varietal,Conventional,Castilla y León,Ribera del Duero,14.0,flavoursome balanced full fresh fruit-forward powerful characterful long_finish intense fruit black_fruit spicy black_pepper floral_scents violets mineral slate,4.3,16.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/celrb22_anv800.png,https://www.vinissimus.com/en/wine/celeste-roble/
Faustino I Gran Reserva 75 Aniversario 2011,2011,Bodegas Faustino,28.2,0.75,Red,Red,Tempranillo,Varietal,Conventional,Euskadi,Rioja,13.5,flavoursome fruit-forward toasty long persistent fruit ripe_fruit powerful creamy spicy,5.0,3.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/f1gra11_anv800.png,https://www.vinissimus.com/en/wine/faustino-i-gran-reserva-75-aniversario/
Faustino Art Collection Rosé 2021,2021,Bodegas Faustino,12.4,0.75,Rosé,Rosé,Garnacha,Varietal,Conventional,Euskadi,Rioja,12.5,dry elegant saline well-integrated_acidity well-integrated_wood oak ageing persistent complex highly_aromatic dried_fruit and_nuts toasty hazelnuts lactic plums crystallised_fruit sharp,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/facrs21_anv800.png,https://www.vinissimus.com/en/wine/faustino-art-collection-rose/
Frore de Carme 2017,2017,Adega Familiar Eladio Piñeiro,37.4,0.75,White,White,Albariño,Varietal,Conventional,Galicia,Rías Baixas,13.0,dry fresh voluminous crunchy fruit white_fruit mineral long_finish refreshing balanced delicate elegant lemon tropical_fruit pineapple honey floral_scents,4.5,2.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/froc17_anv800.png,https://www.vinissimus.com/en/wine/frore-de-carme/
Pesquera MXI 2019,2019,Tinto Pesquera,25.6,0.75,Red,Red,Tempranillo,Varietal,Conventional,Castilla y León,Ribera del Duero,14.0,tasty sweet_tannins structured highly_aromatic ageing liquorice undergrowth,5.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/pqmxi19_anv800.png,https://www.vinissimus.com/en/wine/pesquera-mxi/
El Andén de la Estación 2019,2019,Bodegas Muga,15.6,0.75,Red,Red,Tempranillo,Blend,Conventional,La Rioja,Rioja,14.0,oily flavoursome refreshing_acidity rounded spicy pleasant_finish long persistent elegant complex floral_scents dried_flowers fruit ripe_fruit crystallised_fruit quince acacia_honey toasty confectionery dried_fruit and_nuts,4.3,4.0,92,92.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/manes19_anv800.png,https://www.vinissimus.com/en/wine/el-anden-de-la-estacion/
El Andén de la Estación 2019,2019,Bodegas Muga,15.6,0.75,Red,Red,Garnacha,Blend,Conventional,La Rioja,Rioja,14.0,oily flavoursome refreshing_acidity rounded spicy pleasant_finish long persistent elegant complex floral_scents dried_flowers fruit ripe_fruit crystallised_fruit quince acacia_honey toasty confectionery dried_fruit and_nuts,4.3,4.0,92,92.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/manes19_anv800.png,https://www.vinissimus.com/en/wine/el-anden-de-la-estacion/
Antídoto 2021,2021,Bodega Antídoto,20.4,0.75,Red,Red,Tempranillo,Varietal,Conventional,Castilla y León,Ribera del Duero,14.5,good_entry smooth creamy fruit-forward long_finish persistent fresh fruity ageing creamy,4.1,31.0,92,92.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/antid21_anv800.png,https://www.vinissimus.com/en/wine/antidoto/
Finca del Marquesado Crianza 2018,2018,Bodegas Valdemar,12.4,0.75,Red,Red,Tempranillo,Blend,Conventional,Euskadi,Rioja,13.5,rich vivacious silky_tannins ripe_tannins velvety blueberry blackberries blueberries spicy liquorice,4.4,5.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/marqc18_anv800.png,https://www.vinissimus.com/en/wine/finca-del-marquesado-crianza/
Finca del Marquesado Crianza 2018,2018,Bodegas Valdemar,12.4,0.75,Red,Red,Garnacha,Blend,Conventional,Euskadi,Rioja,13.5,rich vivacious silky_tannins ripe_tannins velvety blueberry blackberries blueberries spicy liquorice,4.4,5.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/marqc18_anv800.png,https://www.vinissimus.com/en/wine/finca-del-marquesado-crianza/
Finca del Marquesado Crianza 2018,2018,Bodegas Valdemar,12.4,0.75,Red,Red,Graciano,Blend,Conventional,Euskadi,Rioja,13.5,rich vivacious silky_tannins ripe_tannins velvety blueberry blackberries blueberries spicy liquorice,4.4,5.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/marqc18_anv800.png,https://www.vinissimus.com/en/wine/finca-del-marquesado-crianza/
Artigas 2020,2020,Bodegas Mas Alta,23.8,0.75,Red,Red,Garnacha,Blend,Conventional,Cataluña,Priorat,14.5,intense fruit liquorice long_finish fresh fruit black_fruit spicy ageing exotic coffee,4.5,11.0,92+,92.5,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/artig20_anv800.png,https://www.vinissimus.com/en/wine/artigas/
Artigas 2020,2020,Bodegas Mas Alta,23.8,0.75,Red,Red,Cariñena,Blend,Conventional,Cataluña,Priorat,14.5,intense fruit liquorice long_finish fresh fruit black_fruit spicy ageing exotic coffee,4.5,11.0,92+,92.5,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/artig20_anv800.png,https://www.vinissimus.com/en/wine/artigas/
Artigas 2020,2020,Bodegas Mas Alta,23.8,0.75,Red,Red,Cabernet Sauvignon,Blend,Conventional,Cataluña,Priorat,14.5,intense fruit liquorice long_finish fresh fruit black_fruit spicy ageing exotic coffee,4.5,11.0,92+,92.5,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/artig20_anv800.png,https://www.vinissimus.com/en/wine/artigas/
Binifadet Rosado 2021,2021,Bodegas Binifadet,16.0,0.75,Rosé,Rosé,Merlot,Blend,Conventional,Islas Baleares,Illa de Menorca,12.5,juicy mineral fresh balanced red_fruit mineral black_pepper dried_flowers,4.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/bfros21_anv800.png,https://www.vinissimus.com/en/wine/binifadet-rosado/
Binifadet Rosado 2021,2021,Bodegas Binifadet,16.0,0.75,Rosé,Rosé,Monastrell,Blend,Conventional,Islas Baleares,Illa de Menorca,12.5,juicy mineral fresh balanced red_fruit mineral black_pepper dried_flowers,4.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/bfros21_anv800.png,https://www.vinissimus.com/en/wine/binifadet-rosado/
Monte Toro 3 Añada Selección 2021,2021,Bodegas Ramón Ramos,9.6,0.75,Red,Red,Tinta de Toro,Varietal,Conventional,Castilla y León,Toro,14.5,flavoursome rounded complex fruit long persistent powerful fruit red_fruit cassis blackberries floral_scents violets,4.3,8.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mt3as21_anv800.png,https://www.vinissimus.com/en/wine/monte-toro-3-anada-seleccion/
La Tapada 2020,2020,LMT Wines - Luis Moya,24.8,0.75,Red,Red,Garnacha,Varietal,Conventional,La Rioja,Rioja,15.0,fresh unctuous good_acidity lively flavoursome delicate pleasurable elegant complete floral fruit aromatic profound elegant highly_aromatic full subtle primary ,5.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/tpada20_anv800.png,https://www.vinissimus.com/en/wine/la-tapada/
Javier Sanz Sauvignon Blanc 2022,2022,Javier Sanz Viticultor,14.2,0.75,White,White,Sauvignon Blanc,Varietal,Conventional,Castilla y León,Rueda,13.0,balanced fleshy fruit-forward flavoursome floral_scents ripe_red_fruit undergrowth,3.9,8.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/vnasb22_anv800.png,https://www.vinissimus.com/en/wine/javier-sanz-sauvignon-blanc/
Anayón Chardonnay 2021,2021,Grandes Vinos,16.2,0.75,White,White,Chardonnay,Varietal,Conventional,Cataluña,Carignan,14.0,medium-bodied well-integrated_acidity harmonious toasty ageing of_baked_bread butter biscuit stone_fruit peach apricot herbaceous fennel citrus_fruit lemon,4.3,3.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/anych21_anv800.png,https://www.vinissimus.com/en/wine/anayon-chardonnay/
Trevejos La Jirafa Afrutada 2021,2021,Altos de Tr3vejos,17.6,0.75,White,White,Listán Blanco,Blend,Conventional,Islas Canarias,Abona,12.0,fresh harmonious velvety_tannins rounded_tannins fruit-forward pleasant_finish silky primary fruit strawberries cherries,4.3,3.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/tjiaf21_anv800.png,https://www.vinissimus.com/en/wine/trevejos-la-jirafa-afrutada/
